TransactionID,Amount,CustomerID,Timestamp,MerchantID,TransactionAmount,AnomalyScore,FraudIndicator,Category,Age,AccountBalance,SuspiciousFlag,TransactionHour,TransactionDay,TransactionMonth
199,60.700759795200256,1281,2022-01-09 06:00:00,2679,74.8024137001501,0.3540911370424252,1,Retail,33,3183.466494213557,0,6,9,1
200,10.867087743046213,1549,2022-01-09 07:00:00,2900,11.135024291276173,0.6543579686540659,0,Online,60,4220.470748699525,0,7,9,1
201,78.69908198812801,1237,2022-01-09 08:00:00,2382,78.7926566816262,0.0924698674989543,0,Other,32,5160.483332414382,0,8,9,1
202,13.562991257277996,1800,2022-01-09 09:00:00,2802,73.35801855325286,0.8635439599431781,0,Online,58,6631.372808065945,0,9,9,1
203,61.40287558718099,1167,2022-01-09 10:00:00,2789,19.79428898571563,0.6459808078950701,0,Retail,33,4121.316624748486,0,10,9,1
204,68.40522340995258,1559,2022-01-09 11:00:00,2856,52.57391797925766,0.1032059291351714,0,Online,22,4091.6780540746336,0,11,9,1
205,59.45638923887482,1764,2022-01-09 12:00:00,2618,87.946838800399,0.7811165111485706,0,Travel,49,7695.154348220063,0,12,9,1
206,94.570751399094,1124,2022-01-09 13:00:00,2493,45.34907934754776,0.3867848646906189,0,Travel,45,6746.988789784419,0,13,9,1
207,81.56433192297125,1095,2022-01-09 14:00:00,2713,49.02599806311397,0.2741100007272282,0,Other,27,8403.77366742826,1,14,9,1
208,58.42056072628485,1690,2022-01-09 15:00:00,2478,76.7891524120786,0.3144079950434221,0,Travel,24,5729.012454195284,0,15,9,1
209,48.04486290773334,1359,2022-01-09 16:00:00,2405,57.25912840477829,0.2883373503010789,0,Food,53,8430.98651867882,0,16,9,1
210,27.51230202452078,1026,2022-01-09 17:00:00,2332,21.239305903956133,0.3227980839253159,0,Other,58,8091.736701622896,0,17,9,1
211,67.03130270994141,1596,2022-01-09 18:00:00,2989,79.3765145476943,0.970049124736776,0,Online,62,7604.03581291833,0,18,9,1
212,78.56207411278741,1506,2022-01-09 19:00:00,2828,52.47637817645349,0.8581859979634036,1,Other,22,5745.0882908674,0,19,9,1
213,81.95667521729543,1219,2022-01-09 20:00:00,2065,75.32893871990358,0.4463273030715393,0,Food,23,7649.649301190314,0,20,9,1
214,66.22278769805163,1609,2022-01-09 21:00:00,2536,76.76865855547618,0.1168631146102391,0,Travel,29,7085.442721000245,0,21,9,1
215,43.288425940630695,1788,2022-01-09 22:00:00,2225,87.13835924679432,0.2473200050082087,0,Online,27,4384.800511892174,0,22,9,1
216,91.44727683785102,1320,2022-01-09 23:00:00,2533,33.346974587766816,0.0498583601810919,0,Retail,48,4674.919670572002,0,23,9,1
217,98.68616371418082,1194,2022-01-10 00:00:00,2023,79.684500917319,0.4855999522759509,0,Travel,40,7405.683379172114,0,0,10,1
218,84.03821814533373,1387,2022-01-10 01:00:00,2884,21.68077849155916,0.0865758331665561,0,Online,31,2137.201056640595,1,1,10,1
219,26.705903742573543,1381,2022-01-10 02:00:00,2388,78.78591569653737,0.8576199416102118,0,Online,58,4206.199489908408,0,2,10,1
220,95.66715462171436,1023,2022-01-10 03:00:00,2338,66.7376965174679,0.3073939306775677,0,Online,34,9545.47486907634,0,3,10,1
221,53.84797949558436,1292,2022-01-10 04:00:00,2094,47.443041935154895,0.210648526054667,0,Food,33,5713.487344025388,0,4,10,1
222,67.7566473614084,1556,2022-01-10 05:00:00,2206,17.36876575850654,0.0590292986848037,0,Online,53,2262.489051602548,0,5,10,1
223,68.86554660517089,1616,2022-01-10 06:00:00,2334,56.889921501141245,0.0177160412981203,0,Travel,31,5058.355132932252,0,6,10,1
224,32.334368575520536,1646,2022-01-10 07:00:00,2893,22.120892689336657,0.681498050466276,0,Retail,46,1384.6666740901055,0,7,10,1
225,87.0159324540077,1678,2022-01-10 08:00:00,2979,41.46857357472534,0.9854105185705414,0,Food,33,3302.010949050849,1,8,10,1
226,34.528113601375296,1950,2022-01-10 09:00:00,2539,13.871281828809789,0.7622048594652203,0,Food,48,2394.859954484713,0,9,10,1
227,72.13258352324524,1995,2022-01-10 10:00:00,2776,29.67925462704473,0.9392161655993088,1,Travel,38,2240.517799293388,0,10,10,1
228,55.797695917609126,1492,2022-01-10 11:00:00,2962,10.9730234023345,0.1883338580116202,0,Online,46,2989.8192667071926,0,11,10,1
229,26.44706544020341,1395,2022-01-10 12:00:00,2687,94.0622960105692,0.2589414407353841,0,Other,32,4381.287524149841,1,12,10,1
230,99.7192337077914,1903,2022-01-10 13:00:00,2473,51.6073040765863,0.9585613328123336,0,Food,18,4718.536567167799,0,13,10,1
231,39.30443808666833,1442,2022-01-10 14:00:00,2577,70.86813431740313,0.4745197026132388,0,Online,54,9760.428570811451,0,14,10,1
232,48.95945026618623,1169,2022-01-10 15:00:00,2559,14.748967417508124,0.3279132217069292,0,Other,30,4020.714312343048,0,15,10,1
233,98.73461898413122,1767,2022-01-10 16:00:00,2787,62.37409427812566,0.0452476378006632,0,Online,38,1238.1227186710694,0,16,10,1
234,69.33327246195044,1221,2022-01-10 17:00:00,2851,35.94577240035858,0.8934789871384754,0,Other,37,6722.285664371272,0,17,10,1
235,65.34894374447977,1806,2022-01-10 18:00:00,2949,56.4273949545298,0.9122973990642969,0,Retail,61,7475.015618562455,0,18,10,1
236,69.82507207727988,1999,2022-01-10 19:00:00,2789,33.87630498125569,0.4038264321080043,0,Retail,57,7376.854106511174,0,19,10,1
237,46.17260059157836,1506,2022-01-10 20:00:00,2442,23.30991586673956,0.8944399270078037,0,Online,22,5745.0882908674,0,20,10,1
238,55.20400597044325,1024,2022-01-10 21:00:00,2231,25.29149584461545,0.0897404131770416,0,Retail,40,1795.3282266181373,0,21,10,1
239,53.97929249001216,1359,2022-01-10 22:00:00,2442,52.565828289984246,0.3351857633051895,0,Retail,53,8430.98651867882,0,22,10,1
240,45.00641711892598,1892,2022-01-10 23:00:00,2282,77.85459460480482,0.5722681836455746,1,Online,59,5096.276615380732,0,23,10,1
241,27.18554242606038,1830,2022-01-11 00:00:00,2373,59.1248358630428,0.2720936802463285,0,Other,22,9443.19584473682,0,0,11,1
242,25.420517132167863,1515,2022-01-11 01:00:00,2702,69.93087011641819,0.5157654931543152,0,Online,37,7872.506549172416,0,1,11,1
243,48.2529491789015,1479,2022-01-11 02:00:00,2451,92.35937017351696,0.1344724121321731,0,Food,47,6915.0901325047735,0,2,11,1
244,38.65841154384127,1398,2022-01-11 03:00:00,2789,24.898259397715726,0.1745842508047409,0,Travel,55,1617.125777271929,0,3,11,1
245,66.64627231049542,1848,2022-01-11 04:00:00,2872,65.35616715581493,0.2188798757268968,0,Travel,63,2524.244090780498,0,4,11,1
246,67.64191353460876,1877,2022-01-11 05:00:00,2552,99.04387605443804,0.2187786756626317,0,Online,43,1848.9856400309243,0,5,11,1
247,95.63285443399356,1965,2022-01-11 06:00:00,2118,64.90209134121136,0.7866977743196337,0,Retail,44,2295.865934658229,0,6,11,1
248,81.69004135988487,1656,2022-01-11 07:00:00,2408,90.59198940509926,0.0065898600587622,0,Other,48,5626.572877353346,0,7,11,1
249,60.724694915321855,1180,2022-01-11 08:00:00,2677,52.49254177338928,0.0271173542793712,0,Online,59,8645.383185655746,0,8,11,1
250,60.55808100557361,1244,2022-01-11 09:00:00,2040,21.65134654738703,0.8702311777696006,0,Retail,46,8723.861426511972,0,9,11,1
251,38.533109535613626,1406,2022-01-11 10:00:00,2007,78.56612335127426,0.6493666203166822,0,Retail,56,6284.73966605261,0,10,11,1
252,39.64193470676073,1546,2022-01-11 11:00:00,2120,80.25449380538134,0.7074811593133916,0,Food,52,6282.241817070153,0,11,11,1
253,52.32859080638063,1316,2022-01-11 12:00:00,2033,15.053521973225672,0.5105081670860443,0,Travel,41,1538.0330397909063,0,12,11,1
254,61.157045133672426,1768,2022-01-11 13:00:00,2764,96.62137605981933,0.281707456377549,0,Retail,35,1824.800520598792,0,13,11,1
255,74.41673714777123,1983,2022-01-11 14:00:00,2903,92.88343588588074,0.8142113446109935,0,Other,42,4754.880201730244,0,14,11,1
256,16.70607949337328,1685,2022-01-11 15:00:00,2242,96.46532589209308,0.7633935853704387,0,Retail,18,3046.120484791152,0,15,11,1
257,23.740319049622585,1441,2022-01-11 16:00:00,2627,71.3379670683811,0.5556280311853758,0,Food,37,7268.827350334111,0,16,11,1
258,72.19579593152234,1198,2022-01-11 17:00:00,2266,64.84821624051361,0.4558990958760039,0,Travel,62,7777.442049198876,0,17,11,1
259,63.92237414443909,1990,2022-01-11 18:00:00,2298,79.51078292588622,0.275612962520994,0,Other,63,7417.757201392173,0,18,11,1
260,32.121734238901404,1893,2022-01-11 19:00:00,2228,35.66109499785723,0.3485183802706245,0,Online,45,9608.40456164155,0,19,11,1
261,61.32263139109206,1558,2022-01-11 20:00:00,2911,34.53383406995822,0.9916263388452976,0,Food,35,9927.157718777764,0,20,11,1
262,54.47433021499057,1995,2022-01-11 21:00:00,2005,18.327174054357272,0.387238274676982,0,Retail,38,2240.517799293388,0,21,11,1
263,27.336940402644966,1253,2022-01-11 22:00:00,2509,11.86341116322519,0.2175426414356537,0,Food,62,5185.762081850918,0,22,11,1
264,31.305825185224148,1455,2022-01-11 23:00:00,2104,26.5734715248705,0.2022063741775694,0,Food,39,3227.699686241868,0,23,11,1
265,41.54205962794481,1017,2022-01-12 00:00:00,2055,29.782455750319624,0.4933083192807312,0,Food,21,5179.000965050205,0,0,12,1
266,32.85924468136734,1393,2022-01-12 01:00:00,2120,59.42213532077228,0.6120335137046751,0,Travel,47,3238.1840967641533,0,1,12,1
267,71.23473259275752,1866,2022-01-12 02:00:00,2088,10.317806918915364,0.3276545412729026,0,Food,35,9510.171443616422,0,2,12,1
268,26.619459510326152,1433,2022-01-12 03:00:00,2681,84.3166959270708,0.8640972249158761,0,Retail,55,6991.289066546222,0,3,12,1
269,56.27958729651075,1229,2022-01-12 04:00:00,2023,36.15552839616184,0.74077886236982,0,Travel,18,7030.677982437504,0,4,12,1
270,79.5393640180564,1786,2022-01-12 05:00:00,2228,27.51526729487366,0.6077520024600808,0,Travel,50,1656.961894267556,0,5,12,1
271,36.75441407266821,1432,2022-01-12 06:00:00,2611,10.83104719865872,0.6208991111145831,1,Other,36,5930.219713566649,1,6,12,1
272,58.17973707615728,1944,2022-01-12 07:00:00,2241,30.82326807262543,0.0443423904348095,1,Travel,51,2462.046546141992,0,7,12,1
273,28.303899974374268,1512,2022-01-12 08:00:00,2779,20.01826492292852,0.4031613295818237,0,Other,64,7327.564000233736,0,8,12,1
274,35.92410077105648,1354,2022-01-12 09:00:00,2262,59.425774167905104,0.9507628829289666,0,Travel,45,3903.794554497941,0,9,12,1
275,78.3127071416263,1873,2022-01-12 10:00:00,2705,49.11928354400872,0.7328517217427827,0,Online,31,4025.34005328352,0,10,12,1
276,35.05265258366971,1405,2022-01-12 11:00:00,2397,27.226847422488543,0.783449780337816,0,Travel,59,9246.516979425342,0,11,12,1
277,70.79730570531635,1958,2022-01-12 12:00:00,2721,41.09922893712948,0.4185392602509085,0,Retail,57,8961.01169238384,0,12,12,1
278,61.10932034404943,1893,2022-01-12 13:00:00,2510,62.47164634932084,0.6520016060332727,0,Other,45,9608.40456164155,0,13,12,1
279,56.754616986193845,1535,2022-01-12 14:00:00,2491,87.47329707970232,0.6129715935210693,0,Food,53,8720.210862779113,0,14,12,1
280,16.219860051456457,1351,2022-01-12 15:00:00,2553,31.214831319840613,0.7701598012954176,0,Retail,32,6685.598453640112,0,15,12,1
281,10.802412944130907,1848,2022-01-12 16:00:00,2714,61.90352457018726,0.7173568735458106,0,Food,63,2524.244090780498,0,16,12,1
282,66.57002449606415,1562,2022-01-12 17:00:00,2713,96.57198893334257,0.5867595351398335,0,Travel,43,9938.92291891054,0,17,12,1
283,26.133992196232175,1817,2022-01-12 18:00:00,2083,37.99213522725594,0.5621896468421762,0,Retail,28,3402.333160813204,0,18,12,1
284,17.31735492821924,1649,2022-01-12 19:00:00,2223,51.99564188670163,0.7037667679921972,0,Other,54,7708.879304387245,0,19,12,1
285,75.32446317385762,1505,2022-01-12 20:00:00,2886,61.43609226237128,0.2649763500619336,0,Retail,33,9012.480649818945,0,20,12,1
286,30.768477767337625,1513,2022-01-12 21:00:00,2287,14.523521313976882,0.119439939441808,0,Travel,47,6238.206319630766,0,21,12,1
287,57.45622413714661,1604,2022-01-12 22:00:00,2328,33.91358309691065,0.5873764896528769,0,Other,36,4470.138105796166,0,22,12,1
288,73.3032970491333,1972,2022-01-12 23:00:00,2808,78.97968795996621,0.8256869130953508,0,Online,39,6552.817252915446,0,23,12,1
289,96.23321419600772,1165,2022-01-13 00:00:00,2492,51.13891597355007,0.7572829171552454,1,Food,48,4115.718543854602,0,0,13,1
290,77.3046654263469,1597,2022-01-13 01:00:00,2039,69.59584396696133,0.9199520465471112,0,Travel,33,7732.131278300012,0,1,13,1
291,62.77388544748326,1462,2022-01-13 02:00:00,2746,66.20543512364335,0.8946864965778659,0,Retail,30,9035.123330226636,0,2,13,1
292,56.5503597491276,1712,2022-01-13 03:00:00,2754,58.01664841377381,0.3964009869235997,0,Retail,58,4878.871298313591,0,3,13,1
293,91.37503293179564,1100,2022-01-13 04:00:00,2038,79.28311196441244,0.2961903751706429,0,Travel,62,2924.235910641115,0,4,13,1
294,35.15145130726461,1009,2022-01-13 05:00:00,2253,16.92260058654751,0.4012329535232043,0,Other,32,5359.747810190935,0,5,13,1
295,34.5208597441328,1770,2022-01-13 06:00:00,2013,22.65471379806029,0.7979050029185851,0,Food,36,6847.49092112656,1,6,13,1
296,95.32857784875084,1678,2022-01-13 07:00:00,2680,12.048607534897886,0.6879926520485328,0,Travel,33,3302.010949050849,1,7,13,1
297,51.40358574104649,1953,2022-01-13 08:00:00,2069,82.52626114093874,0.7405518810727442,0,Retail,18,5323.113544004934,0,8,13,1
298,20.66255752728149,1239,2022-01-13 09:00:00,2745,67.96649542030532,0.3585527610416317,0,Retail,40,8704.182255178053,0,9,13,1
299,53.65543294021365,1322,2022-01-13 10:00:00,2243,87.3613393910834,0.2610608466124333,0,Travel,29,9411.508716680992,0,10,13,1
300,46.2432624020462,1940,2022-01-13 11:00:00,2960,55.29097105603493,0.4914997821568332,0,Other,29,6383.377144880861,0,11,13,1
301,42.303801913906405,1994,2022-01-13 12:00:00,2616,97.05791341411005,0.0525274265761928,0,Retail,63,8791.304688526334,0,12,13,1
302,98.06620816132504,1437,2022-01-13 13:00:00,2869,25.14389827717285,0.1267893006667646,0,Online,19,3712.1659095755263,0,13,13,1
303,61.98793644916741,1135,2022-01-13 14:00:00,2703,51.243510294736616,0.6907669459308304,0,Travel,49,7871.3859110145295,0,14,13,1
304,15.083582510759244,1873,2022-01-13 15:00:00,2280,50.70585723009551,0.8317042766387782,0,Retail,31,4025.34005328352,0,15,13,1
305,79.21418526693257,1233,2022-01-13 16:00:00,2020,44.03294777488758,0.3718737635846537,0,Food,28,8198.17833915617,0,16,13,1
306,14.325618955526988,1701,2022-01-13 17:00:00,2265,18.86049746956485,0.1315993992700281,0,Retail,50,7244.499732255062,0,17,13,1
307,74.04598056616143,1392,2022-01-13 18:00:00,2239,13.478672536399934,0.2694494353927176,0,Travel,37,4900.652704449377,0,18,13,1
308,13.775391834001596,1468,2022-01-13 19:00:00,2020,74.97224620949478,0.7677320347425342,0,Online,45,2410.574676501887,0,19,13,1
309,20.773444943242666,1759,2022-01-13 20:00:00,2401,18.097908364235465,0.1150802937910266,0,Food,33,6608.386988413693,0,20,13,1
310,76.94851055777721,1305,2022-01-13 21:00:00,2469,83.10914211490532,0.0838056407330528,0,Other,23,4624.660778614991,0,21,13,1
311,27.453116490888377,1060,2022-01-13 22:00:00,2864,81.94669264544623,0.0069695841114257,0,Travel,38,9121.230250792947,0,22,13,1
312,61.47768761043001,1557,2022-01-13 23:00:00,2195,18.370412411716973,0.2859944269610791,0,Retail,62,7585.899378417061,0,23,13,1
313,68.64043640103054,1157,2022-01-14 00:00:00,2479,71.94075357934904,0.5813751838547687,0,Online,60,8479.723197096315,1,0,14,1
314,39.75178064381655,1968,2022-01-14 01:00:00,2354,84.89408519676891,0.3179432536869019,0,Other,60,8884.809636830185,0,1,14,1
315,84.98269506569027,1555,2022-01-14 02:00:00,2506,26.085561852185347,0.7364416334829819,0,Travel,45,1776.6329873685736,0,2,14,1
316,29.291555935495328,1112,2022-01-14 03:00:00,2285,65.299832246262,0.781144516158459,0,Other,57,9784.73655418159,0,3,14,1
317,22.18984231519618,1292,2022-01-14 04:00:00,2771,64.93988674382405,0.8705355626587007,0,Online,33,5713.487344025388,0,4,14,1
318,64.22877239230128,1346,2022-01-14 05:00:00,2335,45.88273508416468,0.6173716445774726,0,Retail,36,5760.88763144699,0,5,14,1
319,23.85431432932064,1129,2022-01-14 06:00:00,2787,42.37126163650664,0.8085710538493318,0,Food,39,4396.07692646077,0,6,14,1
320,85.9983524413847,1903,2022-01-14 07:00:00,2261,16.026934488711962,0.8848376456935328,0,Other,18,4718.536567167799,0,7,14,1
321,57.86994336632967,1078,2022-01-14 08:00:00,2142,54.92016403904978,0.9389942798388944,0,Food,32,1689.971098136797,0,8,14,1
322,88.09696867382264,1702,2022-01-14 09:00:00,2894,75.78919810722196,0.3085432272629526,0,Retail,32,4756.907985455394,0,9,14,1
323,10.047488390659712,1466,2022-01-14 10:00:00,2419,87.5490045213581,0.6342225001600693,0,Online,41,2569.1292344962367,0,10,14,1
324,24.83845006368293,1437,2022-01-14 11:00:00,2375,36.01745612017183,0.8321666241180627,0,Retail,19,3712.1659095755263,0,11,14,1
325,47.84508341466206,1783,2022-01-14 12:00:00,2920,49.45731634253127,0.7269899136620447,0,Online,31,9728.45350689531,0,12,14,1
326,14.615120532256274,1695,2022-01-14 13:00:00,2801,94.55363187178202,0.3551479335481227,0,Food,35,8553.03724422807,0,13,14,1
327,60.68884239418577,1172,2022-01-14 14:00:00,2679,12.067869544491092,0.5369987811207021,0,Other,26,3476.6825785674578,0,14,14,1
328,61.232174778009686,1947,2022-01-14 15:00:00,2606,24.06076457273275,0.6319375532388383,0,Food,22,5158.86049650554,0,15,14,1
329,93.37250431864632,1086,2022-01-14 16:00:00,2182,59.29937764417035,0.9565005520133336,0,Food,63,4190.332236711198,0,16,14,1
330,95.76692181306092,1275,2022-01-14 17:00:00,2838,47.67133353601729,0.0665114211885339,1,Food,23,7853.48731434184,0,17,14,1
331,61.88904454076027,1657,2022-01-14 18:00:00,2567,34.97478548680935,0.7919936977724671,0,Other,58,4754.221572747158,0,18,14,1
332,70.86740450604661,1624,2022-01-14 19:00:00,2217,28.35578214518485,0.2217574129478223,1,Travel,18,4741.807018877029,0,19,14,1
333,70.95760928948519,1729,2022-01-14 20:00:00,2211,70.81285453080936,0.0127601291087956,1,Other,29,8202.52650427615,0,20,14,1
334,47.59519154883488,1300,2022-01-14 21:00:00,2474,51.916807419107215,0.9480732830039864,0,Other,40,2446.8989581877204,0,21,14,1
335,84.74839337828455,1311,2022-01-14 22:00:00,2919,94.06588628576188,0.4041609764191658,0,Online,25,9253.478916937507,0,22,14,1
336,64.2996060597047,1280,2022-01-14 23:00:00,2899,64.06478658704091,0.7985862568880285,0,Retail,60,8295.281557902284,0,23,14,1
337,59.06558827131725,1058,2022-01-15 00:00:00,2169,53.56586867960771,0.148080122369467,0,Other,50,5923.741950678233,0,0,15,1
338,59.40095528433461,1724,2022-01-15 01:00:00,2346,21.958819772538543,0.0749136948288784,0,Travel,32,8830.49151334518,0,1,15,1
339,26.18399976018048,1067,2022-01-15 02:00:00,2081,81.11241003559783,0.3973709630787997,0,Travel,36,1555.7402540205333,0,2,15,1
340,69.1723428057365,1438,2022-01-15 03:00:00,2089,55.87043537190193,0.4931273104496825,0,Other,53,1779.9867179354387,0,3,15,1
341,60.74497628008697,1531,2022-01-15 04:00:00,2215,48.30064943325625,0.701630082157656,0,Food,29,3163.588349598883,0,4,15,1
342,60.98699494097934,1832,2022-01-15 05:00:00,2847,10.143338817560196,0.0533305034619242,0,Retail,47,8825.817318912592,0,5,15,1
343,99.61607032247228,1382,2022-01-15 06:00:00,2235,39.32528732599576,0.8573620194529876,0,Other,40,2896.257873108053,0,6,15,1
344,84.49928399139073,1434,2022-01-15 07:00:00,2238,45.51139833022316,0.3375587054538276,0,Other,19,1696.8778839206364,0,7,15,1
345,37.87307960365036,1440,2022-01-15 08:00:00,2363,38.54509215572581,0.8582937624628676,0,Food,23,3930.467974569421,0,8,15,1
346,38.69316720496097,1157,2022-01-15 09:00:00,2571,75.64047375168997,0.6594189574982317,0,Food,60,8479.723197096315,1,9,15,1
347,45.02844839488476,1328,2022-01-15 10:00:00,2382,55.28799945162703,0.982233144189468,0,Other,62,4443.037377459592,0,10,15,1
348,66.4761842492444,1957,2022-01-15 11:00:00,2371,76.78513201977871,0.1976974189811654,0,Online,57,1547.0545755760388,0,11,15,1
349,74.41312191791293,1033,2022-01-15 12:00:00,2813,54.42464188670317,0.1012959291600077,0,Online,50,2042.69235205651,0,12,15,1
350,43.45501371682296,1615,2022-01-15 13:00:00,2836,81.38910741573,0.1252676286090109,0,Online,28,9447.919780990504,0,13,15,1
351,28.343420494036856,1286,2022-01-15 14:00:00,2697,76.11121319258898,0.6250968090329804,0,Food,19,7665.932450291637,0,14,15,1
352,70.0043034747928,1152,2022-01-15 15:00:00,2762,70.42955478894876,0.1457623571613654,0,Food,55,7273.982375653035,0,15,15,1
353,89.08776661986285,1137,2022-01-15 16:00:00,2051,49.05614324658684,0.0345541173441893,0,Other,52,4843.333768944447,0,16,15,1
354,66.08579500983927,1176,2022-01-15 17:00:00,2208,24.820314458083818,0.6253730433627112,0,Travel,20,5493.960539328983,0,17,15,1
355,76.34999350541855,1281,2022-01-15 18:00:00,2661,70.79176647757191,0.5964349376833589,0,Retail,33,3183.466494213557,0,18,15,1
356,60.30707463914428,1788,2022-01-15 19:00:00,2862,32.22567447496344,0.2471082532989105,0,Online,27,4384.800511892174,0,19,15,1
357,33.61255713368315,1048,2022-01-15 20:00:00,2429,50.06525560315955,0.2007972409097866,0,Travel,49,8077.87841230679,0,20,15,1
358,41.6707105414218,1073,2022-01-15 21:00:00,2897,50.13305863195163,0.1206256230589088,0,Food,56,2392.9224118361144,0,21,15,1
359,47.12640903265764,1572,2022-01-15 22:00:00,2859,46.65509369277571,0.2317961719565775,0,Travel,47,2067.485107928368,0,22,15,1
360,41.70586082062327,1264,2022-01-15 23:00:00,2534,16.47168996025796,0.2031701732377904,0,Online,23,6025.002661070012,0,23,15,1
361,42.32811860407804,1864,2022-01-16 00:00:00,2094,76.53717232554115,0.3558289373794184,0,Travel,50,2546.7251962058235,0,0,16,1
362,71.7368591339746,1285,2022-01-16 01:00:00,2271,30.772897574209527,0.5059911088157398,0,Food,47,6040.584196953391,0,1,16,1
363,72.73147248409899,1602,2022-01-16 02:00:00,2287,40.85281886146893,0.4523257975361026,0,Online,40,3812.531832449845,0,2,16,1
364,61.1365320200304,1424,2022-01-16 03:00:00,2929,78.34675383654434,0.8304072019778352,1,Travel,37,4344.549864306991,0,3,16,1
365,40.658978551453465,1214,2022-01-16 04:00:00,2103,81.51690624537433,0.2389827192029654,0,Travel,42,6807.184597663554,0,4,16,1
366,38.31991504407297,1682,2022-01-16 05:00:00,2597,80.29202973692207,0.6574015327292173,0,Other,39,8191.3595726453905,0,5,16,1
367,67.84335713396852,1777,2022-01-16 06:00:00,2279,66.11186189624263,0.8735608699390411,0,Travel,54,7409.497597151173,0,6,16,1
368,39.31159079569777,1272,2022-01-16 07:00:00,2221,24.225467946636424,0.8904604827989656,0,Online,48,5815.458023742309,0,7,16,1
369,70.5201057693231,1427,2022-01-16 08:00:00,2533,20.702028708496577,0.9141230022181618,0,Online,37,6728.011182922345,0,8,16,1
370,81.39167697229831,1159,2022-01-16 09:00:00,2562,91.15475103388754,0.1124166383578301,0,Other,54,5766.570781258057,0,9,16,1
371,41.02830654379494,1339,2022-01-16 10:00:00,2262,50.12328348996043,0.8685587035542267,0,Other,53,7374.113944470907,0,10,16,1
372,63.45304123221416,1855,2022-01-16 11:00:00,2193,66.69191083460314,0.1378371338847532,0,Other,56,3104.726105653679,0,11,16,1
373,71.95418453277574,1825,2022-01-16 12:00:00,2923,77.0163722859036,0.5466640066642461,0,Other,54,4886.010824613629,0,12,16,1
374,74.94314154163287,1967,2022-01-16 13:00:00,2978,88.1879998273516,0.5092080013671066,0,Travel,21,1188.9529915815351,0,13,16,1
375,29.137192085767744,1914,2022-01-16 14:00:00,2497,49.654678943224354,0.4006211268586439,0,Retail,18,6131.253862602764,0,14,16,1
376,30.412437389916438,1311,2022-01-16 15:00:00,2645,13.28764210371413,0.4110693200572858,0,Food,25,9253.478916937507,0,15,16,1
377,94.34946872070527,1416,2022-01-16 16:00:00,2175,79.80653967411521,0.6580933392057444,0,Online,21,9375.112085436744,0,16,16,1
378,25.562897726593995,1586,2022-01-16 17:00:00,2477,43.597486396286506,0.3731622790520421,0,Food,40,4726.937230596973,0,17,16,1
379,95.69370268467728,1482,2022-01-16 18:00:00,2412,50.65348135200409,0.5256057278248182,0,Online,26,2076.8077958585536,0,18,16,1
380,35.73345140902997,1400,2022-01-16 19:00:00,2617,20.487632435112,0.6095947677499761,0,Other,60,8314.951074449971,0,19,16,1
381,60.52724778740764,1764,2022-01-16 20:00:00,2767,29.464748047988685,0.8882806622102359,0,Online,49,7695.154348220063,0,20,16,1
382,16.55367815863712,1397,2022-01-16 21:00:00,2941,78.81163469564767,0.4077261993297481,0,Food,35,9060.932373148074,0,21,16,1
383,27.254337830091647,1423,2022-01-16 22:00:00,2862,47.17712118879283,0.3316617184053101,0,Other,40,7025.452026763664,0,22,16,1
384,31.80425218452422,1516,2022-01-16 23:00:00,2635,96.6389149336172,0.3798793049355229,0,Other,41,8658.737447150934,0,23,16,1
385,55.76476528750271,1180,2022-01-17 00:00:00,2265,49.53962600618495,0.6710949995552724,0,Online,59,8645.383185655746,0,0,17,1
386,72.91097613446743,1750,2022-01-17 01:00:00,2814,77.12273560023978,0.2029273666653296,0,Food,36,8128.690436376383,0,1,17,1
387,71.02737815902991,1836,2022-01-17 02:00:00,2188,98.86850261177064,0.3369032333058752,0,Retail,47,4018.773274033155,0,2,17,1
388,25.85006970131933,1433,2022-01-17 03:00:00,2817,75.98942995326075,0.4087914562083208,0,Travel,55,6991.289066546222,0,3,17,1
389,94.52284775775556,1645,2022-01-17 04:00:00,2399,34.18003279084542,0.3017852440059573,0,Travel,60,2989.523513506344,0,4,17,1
390,71.88748429042212,1108,2022-01-17 05:00:00,2548,93.19802228295498,0.7009297040106874,0,Other,33,7794.946321991311,0,5,17,1
391,60.77755146349649,1653,2022-01-17 06:00:00,2781,39.08024183730484,0.6472340686647303,0,Food,49,7118.115328388019,0,6,17,1
392,83.56995599613906,1995,2022-01-17 07:00:00,2694,93.74254728773693,0.758218468358575,0,Online,38,2240.517799293388,0,7,17,1
393,36.838900427625575,1062,2022-01-17 08:00:00,2479,85.51239290310919,0.5825710700212284,0,Retail,39,8955.195409522166,0,8,17,1
394,30.505413673611777,1802,2022-01-17 09:00:00,2778,29.309316594422505,0.3111348930426981,0,Food,23,6791.878055912904,0,9,17,1
395,15.699212220552296,1723,2022-01-17 10:00:00,2370,21.95823269228834,0.0051582175451717,0,Other,22,3437.6970574467227,0,10,17,1
396,97.54709538756718,1146,2022-01-17 11:00:00,2942,54.49466257076344,0.8742499637987547,0,Food,23,4750.725054794199,0,11,17,1
397,28.914617957341772,1150,2022-01-17 12:00:00,2880,90.38738784904037,0.8473010398309025,0,Food,52,7476.989180248455,0,12,17,1
398,40.36412587140183,1244,2022-01-17 13:00:00,2907,35.656275622613975,0.4686762984940886,0,Online,46,8723.861426511972,0,13,17,1
